,Title,Zone,Price,Size (m²),Description,URL
133,"
                        Apartamento, Misericórdia, Lisboa
                    ","                    Misericórdia, Lisboa                ",425000.0,120,"               T4 Av 24 Julho Renovado em 2018 e Mobilado.  Originalmente um T5 mas um dos quartos foi convertido em sala de jantar conjugada à sala de estar; 3 quartos (2 suites) + peq. quarto (ou dispensa), sacada, marquise, dispensa de (...)
          ","https://casa.sapo.pt/comprar-apartamento-lisboa-misericordia-tem-mobilia,marquise,cozinha-equipada-05c05547-8852-11e9-889a-060000000054.html?fpn=5"
134,"
                        Apartamento T2, Ericeira, Mafra
                    ","                    Ericeira, Mafra                ",205000.0,99,"               Apartamento T2 com vista de mar e muito luminoso devido á excelente exposição solar.  Foi totalmente remodelado com bons acabamentos, está a estrear, e conta ainda com 3 varandas e garagem em box fechada.  Trata-se de um 1º (...)
          ","https://casa.sapo.pt/comprar-apartamento-t2-mafra-ericeira-tem-escolas,comercio,varandas,garagem-estacionamento,estacionamento-df2624fe-8850-11e9-889a-060000000054.html?fpn=5"
135,"

","                    Mina de Água, Amadora                ",119000.0,50,"               Agradável apartamento T1 + 1 em fase final de remodelação no centro da Amadora. (fotografias de exemplos de acabamentos) Dispõe de um terraço de 25 m² para que possa aproveitar a excelente exposição solar desde imóvel. (...)
          ","https://casa.sapo.pt/comprar-apartamento-t2-amadora-mina-de-agua-perto-policia,transportes-publicos,escola,centro-da-cidade-com-terraco-tem-vista-para-cidade,comercio-cb9744fd-8850-11e9-bb19-060000000053.html?fpn=5"
136,"
                        Apartamento T3, Malveira e São Miguel de Alcainça, Mafra
                    ","                    Malveira e São Miguel de Alcainça, Mafra                ",195000.0,99,"               Apartamento T3   - a 2 minutos a pé da paragem do autocarro  - a 8 minutos da A21   - a 7 minutos da Malveira  - a 10 minutos de Mafra    - condomínio fechado com piscina  - arrecação no piso -1 com 40mt2 (chão forrado a (...)
          ","https://casa.sapo.pt/comprar-apartamento-t3-mafra-malveira-e-sao-miguel-de-alcainca-tem-condominio-fechado,arrecadacao,garagem-estacionamento,piscina-9f6a4164-8850-11e9-889a-060000000054.html?fpn=5"
137,"
                        Apartamento T2, Bairro Hilarião (São Pedro), S.P., Santiago, S.M. Castelo e S.Miguel, Matacães, Torres Vedras
                    ","                    Bairro Hilarião (São Pedro), S.P., Santiago, S.M. Castelo e S.Miguel, Matacães, Torres Vedras                ",83000.0,80,"               Apartamento junto a cidade, 1º andar, sem elevador, boa exposição solar, perto de comercio e serviços
          ","https://casa.sapo.pt/comprar-apartamento-t2-torres-vedras-s.p.,santiago,s.m.-castelo-e-s.miguel,matacaes-bairro-hilariao-(sao-pedro)-perto-transportes-publicos,escola-67682238-8850-11e9-840c-060000000057.html?fpn=5"
138,"
                        Apartamento T3, Moscavide e Portela, Loures
                    ","                    Moscavide e Portela, Loures                ",425000.0,149,"               Vende-se apartamento único, situado na Urbanização da Portela. O imóvel, originalmente de tipologia T4, beneficiou de uma remodelação total, tendo sido convertido num amplo T3 moderno e distintivo.   O apartamento, com (...)
          ","https://casa.sapo.pt/comprar-apartamento-t3-loures-moscavide-e-portela-tem-piscinas,comercio,seguranca,aquecimento-central,garagem-estacionamento,escolas,hospital-5c0ac398-8850-11e9-889a-060000000054.html?fpn=5"
139,"
                        Apartamento T3, Ericeira, Mafra
                    ","                    Ericeira, Mafra                ",315000.0,185,"               Excelente apartamento, com vista mar frontal em condomínio fechado com piscina, jacuzzi, sauna, squash e zonas verdes. Localizado a escassos metros da Praia do Sul bem como do centro da Vila da Ericeira.  Encontra-se em (...)
          ","https://casa.sapo.pt/comprar-apartamento-t3-mafra-ericeira-tem-jacuzzi,piscina,arrecadacao,condominio-fechado,aspiracao-central,varanda,cozinha-equipada,ar-condicionado,aquecimento-central-3c2a57e4-8850-11e9-889a-060000000054.html?fpn=5"
140,"
                        Apartamento T2, Porto Salvo, Oeiras
                    ","                    Porto Salvo, Oeiras                ",153000.0,80,"               ATENÇÃO INVESTIDORES  -------------------------------------------------------------------------------  O apartamento está arrendado até o final de Maio.  Deixe já agendada a sua visita para apartir de 01 de Junho.  (...)
          ",https://casa.sapo.pt/comprar-apartamento-t2-oeiras-porto-salvo-0d65375a-8850-11e9-889a-060000000054.html?fpn=5
141,"
                        Apartamento T2, Mafra
                    ",                    Mafra                ,155000.0,115,"               Apartamento em excelente estado de conservação em prédio com elevador, com 1 lugar de parqueamento.  Aquecimento central com piso radiante, alarme, detector de inundação e incêndio, estores electricos e cozinha totalmente (...)
          ","https://casa.sapo.pt/comprar-apartamento-t2-mafra-tem-aquecimento-central,escolas-d3f0c1f8-884f-11e9-889a-060000000054.html?fpn=5"
142,"
                        Apartamento T1, Mafra
                    ",                    Mafra                ,125000.0,65,"               Excelente apartamento T1 com 62 m² de área útil e 15.40 m² de área dependente.  Composto por sala com lareira, cozinha equipada com placa, forno, caldeira, 1 quarto com roupeiro e closet, casa de banho completa.Aspiração e (...)
          ","https://casa.sapo.pt/comprar-apartamento-t1-mafra-tem-comercio,arrecadacao,aquecimento-central,cozinha-equipada,varanda-c4380c65-884f-11e9-889a-060000000054.html?fpn=5"
143,"
                        Apartamento T2, Lumiar, Lisboa
                    ","                    Lumiar, Lisboa                ",304900.0,81,"               O apartamento, em excelente estado de conservação, é composto por uma sala com varanda, 2 quartos com roupeiros, com muita luminosidade, uma W.C., cozinha, espaço exterior mas resguardado para estendal e/ou arrumos. Da (...)
          ","https://casa.sapo.pt/comprar-apartamento-t2-lisboa-lumiar-tem-transportes-publicos,arrecadacao,varanda,garagem-estacionamento,estacionamento-6be9f939-884f-11e9-889a-060000000054.html?fpn=5"
144,"
                        Apartamento T3, Ericeira, Mafra
                    ","                    Ericeira, Mafra                ",390000.0,169,"               Apartamento T3 duplex licenciado para Alojamento Local (138 m2 uteis + 113 m2 de varandas e terraços + 28,5 m2 de arrecadação e garagem).  O apartamento está totalmente equipado e pronto a ser usado, quer pelo proprietário (...)
          ","https://casa.sapo.pt/comprar-apartamento-t3-mafra-ericeira-tem-arrecadacao,terraco,aquecimento-central,garagem-estacionamento,varandas-45649b4c-884f-11e9-889a-060000000054.html?fpn=5"
145,"
                        Apartamento T1, Reboleira, Águas Livres, Amadora
                    ","                    Reboleira, Águas Livres, Amadora                ",95000.0,58,"               ÓPTIMO APARTAMENTO MUITO BEM LOCALIZADO A 3 MINUTOS DA ESTAÇÃO DA CP E DO METRO  COM UMA ÁREA BASTANTE GENEROSA PARA A TIPOLOGIA EM QUESTÃO (58 M2) COM SALA E COZINHA SEPARADAS  SALA 15 M2 PAVIMENTO EM MADEIRA AFAGADO E (...)
          ","https://casa.sapo.pt/comprar-apartamento-t1-amadora-aguas-livres-reboleira-perto-transportes-publicos,policia,centro-da-cidade,escola-tem-arrecadacao,varanda-286d260c-884f-11e9-93ea-060000000051.html?fpn=5"
146,"
                        Apartamento T3, Mafra
                    ",                    Mafra                ,240000.0,132,"               Apartamento T3 (+1)  Duplex em MAFRA!  2 quartos com roupeiro, 1 suite com 2 varandas, sala com varanda, lareira e ar condicionado.  Cozinha equipada com forno, placa, exaustor, maquina de loiça e roupa encastrados e (...)
          ","https://casa.sapo.pt/comprar-apartamento-t3-mafra-tem-aquecimento-central,varandas,terraco,ar-condicionado,garagem-estacionamento,cozinha-equipada,varanda,estacionamento-244d5279-884f-11e9-889a-060000000054.html?fpn=5"
147,"
                        Apartamento T3, Mafra
                    ",                    Mafra                ,175000.0,146,"               Apartamento localizado perto do centro de mafra e do Intermarche em condomínio fechado.  Composto por 3 quartos (1 em suite) com roupeiros, sala com lareira e cozinha.  Todas as divisões (excepto 1 quarto) com acesso directo (...)
          ","https://casa.sapo.pt/comprar-apartamento-t3-mafra-tem-terraco,arrecadacao,condominio-fechado-f98fc232-884e-11e9-889a-060000000054.html?fpn=5"
148,"
                        Apartamento T2, Mafra
                    ",                    Mafra                ,150000.0,99,"               Apartamento T2 com dois amplos terraços e vista desafogada sob uma zona residencial muito tranquila e de destaque em Mafra.   A 500 metros de supermercado, ginásio, acesso à auto-estrada, está em excelente estado de (...)
          ",https://casa.sapo.pt/comprar-apartamento-t2-mafra-tem-aspiracao-central-af53470a-884e-11e9-889a-060000000054.html?fpn=5
149,"
                        Apartamento T3, Mafra
                    ",                    Mafra                ,225000.0,156,"               Excelente apartamento T3 na quinta das pevides.  Composto por sala com lareira e recuperador de calor, 3 quartos com roupeiros sendo um deles suite, 3 casas de banho,  hall de entrada com roupeiro, cozinha equipada, (...)
          ","https://casa.sapo.pt/comprar-apartamento-t3-mafra-tem-comercio,aspiracao-central,jardim,arrecadacao,hall-de-entrada,cozinha-equipada,escolas,varandas-99d8839c-884e-11e9-889a-060000000054.html?fpn=5"
150,"

","                    Arredores (Agualva), Agualva e Mira-Sintra, Sintra                ",169000.0,157,"               Imóvel bem localizado perto de escolas e  comércio,vista desafogada com elevador. Sala ampla com muita luz e varanda. Sala de refeições,junto á cozinha. Quartos com 10 e 12m2,sala 24m2 e sala de refeições com 14 m2, 2 casas (...)
          ","https://casa.sapo.pt/comprar-apartamento-t4-agualva-e-mira-sintra-arredores-(agualva)-perto-escola-tem-comercio,escolas,varanda-65263e1a-884e-11e9-8325-060000000052.html?fpn=6"
151,"
                        Apartamento T1, Centro (Parede), Carcavelos e Parede, Cascais
                    ","                    Centro (Parede), Carcavelos e Parede, Cascais                ",249000.0,55,"               T1 totalmente remodelado no Centro da Parede, virado a Sul e inserido em prédio em perfeito estado de conservação. Perto de todo o tipo de comércio e a 150m da estação da Parede, apartamento ideal para negócio short-term rental !
          ","https://casa.sapo.pt/comprar-apartamento-t1-cascais-carcavelos-e-parede-centro-(parede)-perto-policia,transportes-publicos,escola,centro-da-cidade-tem-comercio-026d4d24-884e-11e9-8325-060000000052.html?fpn=6"
152,"
                        Apartamento T3, Mafra
                    ",                    Mafra                ,220000.0,159,"               Apartamento com 4 assoalhadas (136m2) + 2 (aproveitamento de sotão com 23m2).  São 2 divisões com janelas velux e uma casa de banho. (último piso)  Em ótimo estado de conservação, excelente exposição solar, com varandas.  (...)
          ","https://casa.sapo.pt/comprar-apartamento-t3-mafra-tem-varandas,sotao-b4a91dfd-884d-11e9-889a-060000000054.html?fpn=6"
153,"

",                    Loures                ,295000.0,136,"               Novo empreendimento com apartamentos de Tipologia T2 e T3 em Loures.  Ref: PF1764  Apartamentos com excelente nível de acabamento e áreas bastante generosas onde se destacam as salas com cerca de 45 m2, as cozinhas (...)
          ","https://casa.sapo.pt/comprar-apartamento-t3-loures-perto-centro-da-cidade,policia,transportes-publicos,escola-com-garagem-estacionamento-tem-terraco,comercio,ar-condicionado,aspiracao-central-2b055ef1-884d-11e9-840c-060000000057.html?fpn=6"
154,"
                        Apartamento T1, Centro (Póvoa de Santo Adrião), Póvoa de Santo Adrião e Olival Basto, Odivelas
                    ","                    Centro (Póvoa de Santo Adrião), Póvoa de Santo Adrião e Olival Basto, Odivelas                ",80000.0,60,"               T1+1 com optimo potencial para remodelar e transformar em T2, com 60m2 mais 9 m2 de varandas. Sub cave ao nível de 1 andar com vista desafogada e optima exposição solar. Prédio estimado com condominio organizado e em dia. (...)
          ","https://casa.sapo.pt/century21/comprar-apartamento-t1-odivelas-povoa-de-santo-adriao-e-olival-basto-centro-(povoa-de-santo-adriao)-perto-transportes-publicos,escola,policia-tem-comercio,varandas-9a4c2dde-884c-11e9-93ea-060000000051.html?fpn=6"
155,"
                        Apartamento, Largo do Rato (Santa Isabel), Campo de Ourique, Lisboa
                    ","                    Largo do Rato (Santa Isabel), Campo de Ourique, Lisboa                ",242500.0,,"               Apartamento T1 totalmente renovado em Campo de Ourique   Cozinha totalmente equipada com placa, forno, exaustor, combinado, maquina de lavar roupa e maquina de lavar loiça  Pré instalação de ar condicionado, caixilharias (...)
          ","https://casa.sapo.pt/comprar-apartamento-lisboa-campo-de-ourique-largo-do-rato-(santa-isabel)-perto-transportes-publicos,centro-da-cidade-tem-jardim,ar-condicionado-fa2ee93e-884b-11e9-840c-060000000057.html?fpn=6"
